DateTime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,dayofweek,month,day_of_year,is_weekend
2004-04-01 23:00:00,-0.10994065746957696,0.48499010724121483,-0.714067121625817,-0.28297333045784967,-0.1550338805102683,-0.5064859261603177,0.16552967028958493,0.024222886107199325,-0.06571408012788914,0.27207778674593236,-0.7450646419240654,0.21556040076193156,-0.7127199822528704,23,3,4,92,0
2004-04-02 00:00:00,-0.10994065746957696,0.1914502531497377,-0.4511241638783031,-0.34895180341035076,-0.23423252319753585,-0.48543850943948763,0.25521713952336095,0.04917206229971141,-0.1148385400903652,0.13822633067897963,-0.8454811401591429,0.3542336829965548,-0.7279606092396419,0,4,4,93,0
2004-04-02 01:00:00,-0.6131367733833001,-0.1158492816022774,-0.9414772472452885,-0.665648473582356,-0.6264543726963846,-0.7064363850082036,0.5086817264883802,-0.22526887581792154,-0.3506359479102503,0.08836010194815411,-0.94589763839422,0.6084680337600308,-0.6678145634525616,1,4,4,93,0
2004-04-02 02:00:00,-0.8287922516320386,-0.6570633875834384,-1.083608575757458,-0.9823451437543612,-1.1091889566949675,-0.8432445936935993,1.2651760321993606,-1.0485916901708203,-0.6519326356801035,-0.7777375549556577,-0.94589763839422,0.7298071557153263,-0.5842632690786537,2,4,4,93,0
2004-04-02 03:00:00,-0.9006774110482848,-0.6708230682439764,-1.1617808064391515,-0.969149449163861,-1.086560773070034,-0.8432445936935993,1.0974994592840404,-1.0485916901708203,-0.5504087517576529,-0.5703990249695936,-1.13417857258499,0.9262609722143759,-0.6822387282793274,3,4,4,93,0
2004-04-02 04:00:00,-0.9006774110482848,-0.7854870737484596,-1.3110187013769297,-1.035127922116362,-1.2185585108821466,-0.9537435314779573,1.323667859960519,-1.2481850997109172,-0.6781323476600907,-0.6963768659737845,-1.2094909462612982,1.0187098270374586,-0.7078212092928369,4,4,4,93,0
2004-04-02 05:00:00,-1.044447729880777,-0.5928515445009277,-1.2044202049928023,-1.0615193112973624,-1.2562721502570358,-0.8537683020540143,1.3314667703286733,-0.8988966330157478,-0.5798834277351386,-0.7278713262248322,-1.1969388839819133,1.423173566888443,-0.44573685593103474,5,4,4,93,0
2004-04-02 06:00:00,-0.7569070922157923,-0.13878208270317405,-0.9059444151172461,-0.8371925032588589,-0.8829071204456318,-0.6696034057467509,0.7777441341897083,-0.49970981393555447,-0.33098616392525987,-0.29219795941867227,-1.1843868217025286,1.3596149791975736,-0.46397117750449357,6,4,4,93,0
2004-04-02 07:00:00,0.3213702990279001,1.3243306275340323,0.45140977217397427,0.3108329261146601,0.45969844130042725,-0.31179732149263933,-0.22441584811813695,0.17391794326227183,0.9298749751116258,0.37968385927034537,-1.1216265103056053,1.4693979942999842,-0.30530536441006895,7,4,4,93,0
2004-04-02 08:00:00,1.2558773714391,1.7279479269098132,1.886936190146888,1.274118631221176,1.3007125993604587,-0.1486798419062061,-0.8639264983068008,0.2986638242248323,1.6732918025437635,0.9203387602466643,-1.0337620743499127,1.2671661243744918,-0.3142864481701309,8,4,4,93,0
2004-04-02 09:00:00,2.046614125017808,2.1636711478268498,4.104184914936734,1.3269014095831768,1.338426238735348,0.16176955472603785,-0.8639264983068008,0.9223932290376344,1.653642018558773,1.3008968216134906,-0.9082414515560662,0.9840415064788022,-0.3374195427036232,9,4,4,93,0
2004-04-02 10:00:00,0.824566414941623,1.2738784651120596,2.1569857143200104,0.6935080692391665,0.8142066514243866,-0.11710871682496093,-0.583165725053241,0.6230031147274894,1.142747634949022,0.9754540656859977,-0.49402339633637243,0.23289456104125933,-0.37089449126385327,10,4,4,93,0
2004-04-02 11:00:00,0.5370257772766385,1.0583101347636312,1.7590179944859352,0.46918126120066267,0.6105529987999845,-0.20129838370828132,-0.45838315916277006,0.6230031147274894,0.8905754071416448,0.9282123753094261,-0.18022183935175584,-0.24090581992703672,-0.4138948316908157,11,4,4,93,0
2004-04-02 12:00:00,0.6807960961091309,1.1179354176259624,1.6595260645274164,0.6935080692391665,0.8104352874868977,-0.26970248805097913,-0.4193886073219979,0.8225965242675861,0.9036752631316385,0.8730970698700927,0.2591003404267073,-0.8360453228506287,-0.5589529421184798,12,4,4,93,0
2004-04-02 13:00:00,0.6089109366928847,0.9161267679380719,1.7092720295066757,0.719899458420167,0.8368348350493202,-0.31179732149263933,-0.35309786919268515,0.6978506433050257,0.7333771352617214,0.5975205426734252,0.34696477638240036,-0.9804966585116944,-0.6463143932390805,13,4,4,93,0
2004-04-02 14:00:00,0.3932554584441463,0.9436461292591479,1.2118123797140818,0.5351597341531638,0.6708948217998073,-0.348630300754092,-0.2556114895907547,0.5980539385349773,0.6940775672917406,0.32456855383101185,0.48503746145563137,-1.0267210859232356,-0.5456173935050547,14,4,4,93,0
2004-04-02 15:00:00,0.3932554584441463,0.8427418044152026,0.8280577927312238,0.4427898720196623,0.584153451237562,-0.3644158632947146,-0.18152184109328753,0.4733080575724169,0.5041296554368332,0.1723453292842813,0.660766333367017,-1.2116187955694,-0.61909898790556,15,4,4,93,0
2004-04-02 16:00:00,0.3213702990279001,0.6913853171492848,0.5437951357068845,0.3900070936576614,0.5351257200502059,-0.3959869883759597,0.06414383550357725,0.498257233764929,0.2716072116144465,-0.03236866234752875,0.8490472675577868,-1.4716311997593186,-0.8403602332670814,16,4,4,93,0
2004-04-02 17:00:00,1.112107052606608,1.305984386653315,2.611805965558953,1.1949444636781745,1.232828048485658,-0.1749891128072437,-0.30240495179968135,0.8974440528451224,0.81852619919668,0.5187843920458061,0.7611828316020939,-1.5005214668915319,-0.9753486437213428,17,4,4,93,0
2004-04-02 18:00:00,1.6871883279365771,1.805919450652862,3.5569793001648815,1.6699894689361827,1.5986503504220841,0.02496134604064222,-0.6650542839188627,1.5710718100429486,1.1984220229064948,1.2379079011113951,0.4348292123380929,-1.049833299629006,-0.6433206986523933,18,4,4,93,0
2004-04-02 19:00:00,1.8309586467690695,2.3975857190559955,3.4788070694831883,1.7755550256601844,1.6816203570468407,-0.017133487401017975,-0.8366303120182603,1.2966308719253157,1.6470920905637763,1.4504955078059671,0.045715281677168165,-0.47202795698474226,-0.38041988313058556,19,4,4,93,0
2004-04-02 20:00:00,2.4060399220990387,2.7324046151290866,4.026012684255042,1.947099055336687,1.8023040030464863,0.2775303466906034,-0.9263177812520363,1.645919338620485,1.7486159744862269,1.8599234910695874,-0.18022183935175584,-0.33335467475011904,-0.5151361395315118,20,4,4,93,0
2004-04-02 21:00:00,0.6089109366928847,1.2692919048918803,1.3823699739286857,0.4559855666101625,0.6030102709250066,-0.20129838370828132,-0.3297011380882219,1.097037462385219,0.4451803034818619,1.0095730642912994,-0.29319039986621764,-0.30446440761790583,-0.6264471473456106,21,4,4,93,0
2004-04-02 22:00:00,-0.1818258168858232,0.8702611657362785,0.1742536815752434,-0.07184221700984622,0.07879068361404536,-0.5433189054217704,-0.05673927520281654,0.5481555861499532,0.10785901173952628,0.7261229220318701,-0.3810548358219102,-0.07334227056020032,-0.5194906043848752,22,4,4,93,0
2004-04-02 23:00:00,0.1057148207791614,1.4252349523779775,0.5224754364300591,0.19207167480015813,0.34278615923827044,-0.3644158632947146,-0.36869568992899404,0.5481555861499532,0.4419053394843635,1.1250527518784743,-0.5065754586157568,0.28489704187924336,-0.34721708862369066,23,4,4,93,0
2004-04-03 00:00:00,-0.39748129513456154,0.7189046784703607,-0.5790423595392559,-0.21699485750534858,-0.07583523782300078,-0.6327704264852984,-0.10743219259582039,0.09907041468473558,0.05545958777955181,0.6710076165925366,-0.46891927177760273,0.20400429390904612,-0.3771540344905632,0,5,4,94,1
2004-04-03 01:00:00,-0.6131367733833001,0.20062337359009638,-0.8704115829892036,-0.5732786114488545,-0.5057707266967388,-0.7643167809904864,0.31370896728451925,-0.350014756780482,-0.1999876040253237,0.25108147991190055,-0.581887832292065,0.3426775761436698,-0.39266681553066995,1,5,4,94,1
2004-04-03 02:00:00,-0.6850219327995463,0.20062337359009638,-0.9414772472452885,-0.7052355573538567,-0.6943389235711853,-0.7853641977113165,0.5086817264883802,-0.4747606377430424,-0.30806141594277103,0.11985456219920182,-0.7199605173652962,0.5737997132013752,-0.40545805603742435,2,5,4,94,1
2004-04-03 03:00:00,-0.9006774110482848,-0.2534460882076573,-1.097821708608675,-0.9031709762113599,-0.9960480385702997,-0.7853641977113165,0.7816435893737855,-0.4747606377430424,-0.45543479583019925,-0.12947658145492583,-0.7199605173652962,0.5391313926427194,-0.4299519208375928,3,5,4,94,1
2004-04-03 04:00:00,-0.9725625704645309,-0.5102934605376998,-1.1617808064391515,-1.0087365329353617,-1.1695307796947905,-0.8327208853331842,1.128695100756658,-0.6993032234756512,-0.5536837157551514,-0.32369241966972,-0.7952728910416041,0.5622436063484898,-0.5137753692648359,4,5,4,94,1
2004-04-03 05:00:00,-0.9725625704645309,-0.4231488163542925,-1.1617808064391515,-0.969149449163861,-1.086560773070034,-0.8537683020540143,0.9649179830254148,-0.948794985400772,-0.5307589677726625,-0.28694888271016433,-0.8956893892766815,0.7702535297004248,-0.4748573396379017,5,5,4,94,1
2004-04-03 06:00:00,-0.9006774110482848,-0.25803264842783663,-1.140461107162326,-0.9427580599828606,-1.0488471336951446,-0.7643167809904864,1.0000130796821098,-0.8240491044382117,-0.4947343638001801,-0.3026961128356882,-0.8705852647179121,0.6546924611715721,-0.5355476935316523,6,5,4,94,1
2004-04-03 07:00:00,-0.10994065746957696,0.8014627624335886,-0.14554180757713836,-0.1510163845528475,-0.007950686948200038,-0.31179732149263933,-0.037241999282430445,-0.2751672282029457,0.3633062035444018,0.3193194771225039,-0.94589763839422,0.7760315831268676,-0.5379970800116692,7,5,4,94,1
2004-04-03 08:00:00,0.6089109366928847,1.5536586385429987,1.638206365250591,0.6011382071056648,0.7274652808621414,-0.08027573756350827,-0.5909646354213955,-0.15042134724038528,1.0575985710140634,0.9885767574572676,-0.7199605173652962,0.43512643096675163,-0.5143196773715063,8,5,4,94,1
2004-04-03 09:00:00,0.6807960961091309,1.7187748064694546,1.432115938907945,0.482376955791163,0.6218670906124513,-0.03818090412184807,-0.52857335247616,0.09907041468473558,0.8742005871541528,1.1696699039007918,-0.48147133405698755,0.128889599365292,-0.46043317481113566,9,5,4,94,1
2004-04-03 10:00:00,0.6807960961091309,1.4711005545797708,1.432115938907945,0.07331042348565611,0.2334166050510915,-0.03818090412184807,-0.2751087655111408,0.09907041468473558,0.559804043394306,1.038442986188093,-0.14256565251360176,-0.28713024733857806,-0.4187936046508494,10,5,4,94,1
2004-04-03 11:00:00,0.6807960961091309,1.4344080728183362,1.432115938907945,0.09970181266665669,0.259816152613514,-0.03818090412184807,-0.29070658624744966,0.09907041468473558,0.6351282153367693,0.9387105287264421,-0.017045029719755144,-0.37957910216165996,-0.34939432105037205,11,5,4,94,1
2004-04-03 12:00:00,0.006682697837142638,1.5628317589833574,0.1405909985065717,0.36361570447666103,0.5087261724877834,0.2830862456632343,-0.29070658624744966,0.5486692456597989,0.753026919246712,0.6605094631755207,0.3093085895442463,-0.7204842543217759,-0.347761396730361,12,5,4,94,1
2004-04-03 13:00:00,0.03448118848753386,0.8289821237546646,0.29861859402339186,-0.00586374405734514,0.1466752344888461,0.18433809743406657,0.04074710439911393,0.42738391024460687,0.23558260764196404,-0.0008742020964810448,0.37206890094116957,-1.0267210859232356,-0.6746184147859416,13,5,4,94,1
2004-04-03 14:00:00,-0.015672095121325988,0.7326643591308987,0.09006820237957372,0.020527645123655437,0.16930341811377966,0.1279764149763179,0.23182040841889764,0.35258623728606797,0.07838433576204064,-0.3788077251090535,0.4975895237350162,-1.2289529558487278,-0.8302905332936787,14,5,4,94,1
2004-04-03 15:00:00,-0.056938763810434015,1.072069815424169,0.07064742368610928,0.1656802856191578,0.32015797561333686,0.10936767750785345,0.10313838734434944,0.37358473273234644,0.2814321036069417,-0.28694888271016433,0.5226936482937854,-1.2000626887165147,-0.7622520199598776,15,5,4,94,1
2004-04-03 16:00:00,0.10528693292549343,1.209666622029549,0.07794100501765473,0.3768113990671612,0.531354356112717,0.22642845697576455,-0.08403546149135707,0.5363414174234991,0.5074046194343316,-0.06123858424432247,0.6231101465288629,-1.257843222980941,-0.735036614626357,16,5,4,94,1
2004-04-03 17:00:00,0.4831655533558093,1.3793693501761843,0.5720343865033813,0.6011382071056648,0.7350080087371191,0.4720482127270655,-0.1698234755410559,0.8447490376420588,0.5663539713893029,0.1618471758672654,0.5352457105731703,-1.223174902422285,-0.7837521901733587,17,5,4,94,1
2004-04-03 18:00:00,0.9219109016511229,1.7692269688914273,1.2088968652830632,0.8518564043251692,0.9499757531739882,0.6934953956777147,-0.3569973243767624,1.0956432437156374,0.8152512351991815,0.6158923111532031,0.35951683866178474,-1.1365041010256456,-0.8444425440671093,18,5,4,94,1
2004-04-03 19:00:00,1.1400027861114197,2.750750856009804,1.840105739598647,2.1186430850131894,1.9229876490461322,0.7754973254794463,-0.8990215949634959,1.2029426675209853,1.977863454311115,1.4006292790751418,0.1586838421916304,-0.6627037200573496,-0.4612496369711415,19,5,4,94,1
2004-04-03 20:00:00,0.9528405317442659,1.6591495236071234,1.3317129106897327,0.46918126120066267,0.6143243627374734,0.6945712095118439,-0.4661820695309245,1.0778457883909789,0.8971253351366417,0.7497437672201559,-0.11746152795483254,-0.04445200342798713,-0.12622799731550471,20,5,4,94,1
2004-04-03 21:00:00,0.3286879499864399,0.7831165215528714,-0.06755179654738369,-0.28297333045784967,-0.16257660838524615,0.3706823408719628,0.06804329068765447,0.7159147352663698,0.17335829168949435,0.038493873217328584,-0.2680862753074484,0.12311154593884928,-0.16432956478243338,21,5,4,94,1
2004-04-03 22:00:00,-0.13023256433182062,1.7050151258089168,-0.5588159781740625,0.482376955791163,0.6294098184874292,0.003148852599247848,-0.36479623474491685,0.32094780652140825,1.0510486430190666,0.5056617002745362,-0.3433986489837561,0.17511402677683294,-0.2146780646494461,22,5,4,94,1
2004-04-03 23:00:00,-0.2051399226424435,1.0032714121214792,-0.6430014573697321,-0.17740777373384783,-0.034350234510622545,-0.10670991894953595,-0.03334254409835323,0.14956103237996762,0.31090677958442736,0.08573556359390014,-0.41871102266006427,0.3195653624378989,-0.19807666739599866,23,5,4,94,1
2004-04-04 00:00:00,-0.27146574459162404,0.5813078718649808,-0.8339676526014679,-0.3753431925913512,-0.26063207075995837,-0.1460879493426617,0.11093729771250387,0.03244056728633526,0.10130908374452947,-0.23970719233359278,-0.5191275208951417,0.4755728049518503,-0.2018868241426917,0,6,4,95,1
2004-04-04 01:00:00,-0.505417622113034,0.5400288298833669,-0.9837522064950619,-0.5204958330868535,-0.4454289036969159,-0.32093140070753967,0.2864127809959787,-0.28686446807955396,0.006335127817075749,-0.3998040319430853,-0.6195440191302188,0.6315802474658017,-0.20161467008935655,1,6,4,95,1
2004-04-04 02:00:00,-0.7638567148783902,0.0813728078654338,-1.0883462867078637,-0.6920398627633564,-0.6754821038837406,-0.5231251818570212,0.4852849953839169,-0.6647865165898454,-0.16068803605534288,-0.6885032509110225,-0.7074084550859115,0.8164779571119658,-0.17684865123585264,2,6,4,95,1
2004-04-04 03:00:00,-0.9230319423301662,0.12265184984704776,-1.1769050375500618,-0.665648473582356,-0.6339971005713624,-0.537916526945949,0.4267931676227586,-0.6985628918378913,-0.09191379210787637,-0.5861462550951175,-0.7701687664828349,0.9667073461994745,-0.16596248910244443,3,6,4,95,1
2004-04-04 04:00:00,-0.9686055892122606,-0.31765793129016795,-1.2630949329170569,-0.9427580599828606,-1.0526184976326336,-0.7209416150776778,0.914225065632411,-1.0819066138700206,-0.33098616392525987,-0.8328528603949912,-0.8203770156003733,0.9840415064788022,-0.2127729862760999,4,6,4,95,1
2004-04-04 05:00:00,-1.0404417457647015,-0.4002160152533959,-1.2820313909566843,-1.0087365329353617,-1.1733021436322795,-0.6903987575966729,1.2300809355426656,-1.0579289567099341,-0.37683565989023754,-0.9194626260853723,-0.8956893892766815,1.0533781475961141,-0.26747595099647603,5,6,4,95,1
2004-04-04 06:00:00,-0.8924935621301276,-0.10667616116191875,-1.0591096230797026,-0.8239968086683586,-0.867821664695676,-0.4870611770459588,0.6412632027470057,-0.7556256152395855,-0.1999876040253237,-0.32369241966972,-0.9961058875117587,1.2036075366836223,-0.3025838238767172,6,6,4,95,1
2004-04-04 07:00:00,-0.24893311072153324,-0.29013856996909193,0.16222718454729068,-0.9427580599828606,-1.0450757697576558,0.03451986221415533,0.9922141693139553,-0.18077494438854522,-0.41286026386271996,-0.5284064113015301,-0.8956893892766815,0.9551512393465891,-0.3376916967569583,7,6,4,95,1
2004-04-04 08:00:00,0.48737536686902105,0.15017121116812374,1.449704690811326,-0.850388197849359,-0.9093066680080543,0.6511528548001775,0.808939775662326,0.4802791509203247,-0.28841163195778063,-0.48903833598772045,-0.6948563928065268,0.6200241406129162,-0.3251726103035391,8,6,4,95,1
2004-04-04 09:00:00,0.5933681995218043,0.8152224430941266,1.11818336705669,-0.34895180341035076,-0.2304611592600469,0.745235332726067,0.04854601476726837,0.722289163844475,0.27815713960944327,0.11198094713643988,-0.3433986489837561,0.08844322538019338,-0.3004065914500358,9,6,4,95,1
2004-04-04 10:00:00,0.3026457215751652,1.0399638938829139,0.44625751151540793,-0.21699485750534858,-0.08337796569797863,0.6306899983060522,-0.037241999282430445,0.7786071872965777,0.356756275549405,-0.008747817159242971,0.08337146851532225,-0.43735963642608633,-0.2925141239033145,10,6,4,95,1
2004-04-04 11:00:00,0.07808328803057446,0.7831165215528714,0.1390761777684815,-0.3357561088198506,-0.22291843138506903,0.46166447192078963,0.19672531176220268,0.7012063804537262,0.1307837597220151,-0.216086347145307,0.3093085895442463,-0.6453695597780214,-0.25005809158302245,11,6,4,95,1
2004-04-04 12:00:00,0.006682697837142638,0.8014627624335886,0.1405909985065717,-0.2697776358673495,-0.13994842476031258,0.2830862456632343,0.1538313047373533,0.5486692456597989,0.17663325568699276,-0.34993780321225976,0.5352457105731703,-0.8360453228506287,-0.2127729862760999,12,6,4,95,1
2004-04-04 13:00:00,0.03448118848753386,0.28776801777350364,0.29861859402339186,-0.46771305472485275,-0.38131571675960413,0.18433809743406657,0.4423909883590675,0.42738391024460687,-0.059164152132892334,-0.9667043164619439,0.5980060219700936,-0.9342722311001532,-0.26747595099647603,13,6,4,95,1
2004-04-04 14:00:00,-0.015672095121325988,0.17769057248919973,0.09006820237957372,-0.665648473582356,-0.6377684645088514,0.1279764149763179,0.7855430445578627,0.35258623728606797,-0.23928717199530455,-1.2554035354298811,0.6231101465288629,-0.9920527653645796,-0.33551446433027693,14,6,4,95,1
2004-04-04 15:00:00,-0.056938763810434015,0.9115402077178926,0.07064742368610928,-0.08503791160034639,0.0599338639266007,0.10936767750785345,0.029048738846882274,0.37358473273234644,0.30435685158943054,-0.7042504810365464,0.660766333367017,-1.0093869256439076,-0.3055775184634041,15,6,4,95,1
2004-04-04 16:00:00,0.10528693292549343,1.1362816585066797,0.07794100501765473,-0.01905943864784531,0.13158977873889036,0.22642845697576455,-0.05673927520281654,0.5363414174234991,0.42225555549937305,-0.47591564421645055,0.4473812746174773,-0.7089281474688904,-0.14310154862228736,16,6,4,95,1
2004-04-04 17:00:00,0.4831655533558093,0.9115402077178926,0.5720343865033813,-0.07184221700984622,0.08256204755153428,0.4720482127270655,-0.04114145446650767,0.8447490376420588,0.25195742762945605,-0.5572763331983238,0.2716524027060922,-0.697372040616005,-0.36000832913044506,17,6,4,95,1
2004-04-04 18:00:00,0.9219109016511229,0.737250919351078,1.2088968652830632,-0.08503791160034639,0.0599338639266007,0.6934953956777147,-0.0684376407550482,1.0956432437156374,0.2847070676044401,-0.46279295244518065,0.1586838421916304,-0.5182523843962836,-0.2829887320365822,18,6,4,95,1
2004-04-04 19:00:00,1.1400027861114197,1.4802736750201295,1.840105739598647,0.3108329261146601,0.46724116917540515,0.7754973254794463,-0.3920924210334574,1.2029426675209853,0.6777027473042486,0.09623371701091604,-0.13001359023421694,-0.21201555279482354,-0.31782445086348876,19,6,4,95,1
2004-04-04 20:00:00,0.9528405317442659,1.2325994231304456,1.3317129106897327,-0.01905943864784531,0.1353611426763793,0.6945712095118439,-0.09963328222766595,1.0778457883909789,0.40588073551188103,0.06998833346837628,-0.29319039986621764,0.03644074454220972,-0.28652673472994006,20,6,4,95,1
2004-04-04 21:00:00,0.3286879499864399,0.07219968742507513,-0.06755179654738369,-0.7184312519443569,-0.7131957432586299,0.3706823408719628,0.5203800920406119,0.7159147352663698,-0.18361278403783168,-0.9667043164619439,-0.531679583174526,0.4524605912460798,-0.24352639430297765,21,6,4,95,1
2004-04-04 22:00:00,-0.13023256433182062,0.45288418569995953,-0.5588159781740625,-0.4941044439058531,-0.4077152643220266,0.003148852599247848,0.20842367731443434,0.32094780652140825,0.02270994780456777,-0.643886098888705,-0.6320960814096035,0.6084680337600308,-0.24815301320967623,22,6,4,95,1
2004-04-04 23:00:00,-0.2051399226424435,0.4161917039385249,-0.6430014573697321,-0.5600829168583542,-0.49822799882176094,-0.10670991894953595,0.2903122361800559,0.14956103237996762,-0.029689476155406697,-0.6018934852206413,-0.6948563928065268,0.7240291022888835,-0.23808331323627355,23,6,4,95,1
2004-04-05 00:00:00,-0.27146574459162404,0.0217475250031025,-0.8339676526014679,-0.7844097248968579,-0.7961657498833864,-0.1460879493426617,0.5905702853540018,0.03244056728633526,-0.258936955980295,-1.053314082152325,-0.7701687664828349,0.932039025640819,-0.1792980377158692,0,0,4,96,0
2004-04-05 01:00:00,-0.505417622113034,-0.5882649842807485,-0.9837522064950619,-1.0879107004783628,-1.3203853371943477,-0.32093140070753967,1.4952438880599166,-0.28686446807955396,-0.7174319156300716,-1.5336046009808026,-0.7576167042034501,0.8684804379499494,-0.21549452680945164,1,0,4,96,0
2004-04-05 02:00:00,-0.7638567148783902,-0.5240531411982378,-1.0883462867078637,-1.1143020896593632,-1.3618703405067258,-0.5231251818570212,1.4718471569554532,-0.6647865165898454,-0.5700585357426434,-1.389254991496834,-0.7325125796446809,0.7644754762739822,-0.26067209966309546,2,0,4,96,0
2004-04-05 03:00:00,-0.9230319423301662,-1.0148150847574262,-1.1769050375500618,-1.2594547301548658,-1.7201499145681742,-0.537916526945949,2.341425663004673,-0.6985628918378913,-0.8353306195400141,-1.4364966818734055,-0.6697522682477575,0.4986850186576207,-0.38504650203728413,3,0,4,96,0
2004-04-05 04:00:00,-0.9686055892122606,-0.9781226029959915,-1.2630949329170569,-1.2858461193358661,-1.7804917375679972,-0.7209416150776778,2.6533820777308508,-1.0819066138700206,-0.8877300434999886,-1.5178573708552787,-0.6069919568508342,0.33112146929078434,-0.444648239717694,4,0,4,96,0
2004-04-05 05:00:00,-1.0404417457647015,-0.33600417217088524,-1.2820313909566843,-0.9955408383448614,-1.143131232132368,-0.6903987575966729,1.2456787562789746,-1.0579289567099341,-0.4325100478477104,-0.8722209357088008,-0.9207935138354507,0.9031487585086053,-0.42641391814423524,5,0,4,96,0
2004-04-05 06:00:00,-0.8924935621301276,0.13182497028740642,-1.0591096230797026,-0.5864743060393547,-0.5246275463841834,-0.4870611770459588,0.3488040639412142,-0.7556256152395855,-0.02641451215790829,-0.22920903891657687,-0.9961058875117587,0.9840415064788022,-0.459344558597795,6,0,4,96,0
2004-04-05 07:00:00,-0.24893311072153324,1.4573408739192328,0.16222718454729068,0.3372243152956605,0.4823266249253609,0.03451986221415533,-0.3452989588245307,-0.18077494438854522,0.8054263432066864,0.4662936249607265,-0.9333455761148354,0.8222560105384086,-0.4881928882513265,7,0,4,96,0
2004-04-05 08:00:00,0.6807960961091309,2.448037881477968,1.446329071759162,1.999881833698688,1.8400176424213757,0.09336545038334003,-1.1134916300877429,0.5481555861499532,2.456008197945882,1.576473348810158,-0.7952728910416041,0.6084680337600308,-0.4751294936912369,8,0,4,96,0
2004-04-05 09:00:00,0.6807960961091309,1.8426119324142967,1.446329071759162,0.9970090448206713,1.0782021270486117,0.09336545038334003,-0.813233580913797,0.5481555861499532,1.385094970763904,1.2877741298422207,-0.6948563928065268,0.4871289118047357,-0.4362114640643027,9,0,4,96,0
2004-04-05 10:00:00,0.6807960961091309,1.668322644047482,1.446329071759162,0.482376955791163,0.6256384545499402,0.09336545038334003,-0.5948640906054727,0.5481555861499532,0.9396998671041209,1.146049058712506,-0.6572002059683729,0.5275752857898339,-0.3540209399570706,10,0,4,96,0
2004-04-05 11:00:00,0.6089109366928847,1.5261392772219229,0.8422709255824409,0.4032027882481616,0.5502111758001615,0.05127061694167984,-0.5558695387647006,0.4733080575724169,0.9953742550615938,1.0358184478338393,-0.531679583174526,0.40045811040809615,-0.27046964558316294,11,0,4,96,0
2004-04-05 12:00:00,0.7526812555253771,1.8380253721941173,1.59556696669694,0.6671166800581659,0.7915784677994531,-0.06449017502288569,-0.6689537391029399,0.2986638242248323,1.2868460508389519,1.1014319066901885,-0.48147133405698755,0.34845562957011206,-0.2563176348097321,12,0,4,96,0
2004-04-05 13:00:00,0.6807960961091309,1.6362167225062267,2.2351579450017036,0.6275295962866654,0.7576361923620527,-0.15920355026662114,-0.6767526494710944,0.2986638242248323,1.1984220229064948,1.16179628883803,-0.35595071126314093,0.18667013362971838,-0.22420345651617846,13,0,4,96,0
2004-04-05 14:00:00,0.24948513961165386,1.3977155910569015,0.40877037362032337,0.2580501477526592,0.40689934617558227,-0.31705917567284686,-0.4778804350831562,0.09907041468473558,0.7988764152116895,0.8153572260765052,-0.16766977707237102,-0.04445200342798713,-0.19671589712932278,14,0,4,96,0
2004-04-05 15:00:00,-0.038055498053330736,1.053723574543452,0.2524259122569367,-0.11142930078134673,0.03730568030166712,-0.4959622177999027,-0.20491857219775086,-0.3250655805879699,0.51067958343183,0.2773268634544403,0.09592353079470708,-0.37957910216165996,-0.2095071376360772,15,0,4,96,0
2004-04-05 16:00:00,-0.10994065746957696,0.8060493226537679,0.1742536815752434,-0.1378206899623473,0.007134768801755682,-0.6327704264852984,-0.09183437185951152,-0.49970981393555447,0.3698561315393986,-0.218710885499561,0.1712359044710148,-0.5760329186607099,-0.3455841643036796,16,0,4,96,0
2004-04-05 17:00:00,0.7526812555253771,1.6499764031667647,1.6879523302298503,0.7462908476011674,0.8632343826117428,-0.3065354673124318,-0.6923504702074033,0.22381629564729602,1.0739733910015554,0.5187843920458061,-0.06725327883729362,-0.31602051447079127,-0.36000832913044506,17,0,4,96,0
2004-04-05 18:00:00,1.3996476902715922,2.044420582102187,3.4788070694831883,1.208140158268675,1.2403707763606358,-0.127632425185376,-0.8756248638590325,0.7477489956900498,1.5128185666663416,0.8888442999956165,-0.14256565251360176,-0.1657911253832826,-0.2895204293166276,18,0,4,96,0
2004-04-05 19:00:00,1.2558773714391,1.8426119324142967,3.2513969438637167,0.970617655639671,1.0480312155487004,-0.23286950878952647,-0.7976357601774882,0.4733080575724169,1.335970510801428,0.9045915301211404,-0.25553421302806356,-0.04445200342798713,-0.32027383734350534,19,0,4,96,0
2004-04-05 20:00:00,0.6807960961091309,1.2876381457725976,1.5316078688664636,0.3900070936576614,0.531354356112717,-0.3223210298530544,-0.44278533842646123,0.34856217660985644,0.8087013072041848,0.6788812316552986,-0.3685027735425258,0.0653310116744229,-0.35701463454375815,20,0,4,96,0
2004-04-05 21:00:00,-0.10994065746957696,0.6684525160483881,-0.301886268940525,-0.2565819412768493,-0.12486296901035687,-0.5748900305030156,-0.013845268177967133,-0.050624642470336934,0.23885757163946245,0.16972079093002734,-0.41871102266006427,0.15200181307106247,-0.349938629157043,21,0,4,96,0
